Date	Price	Open	High	Low	Vol.	Change %
Nov 15, 2012	71,597.22	71,347.88	71,623.19	71,253.24	344.79K	0.38%
Nov 16, 2012	70,790.51	71,555.55	71,763.74	70,759.68	574.71K	-1.13%
Nov 19, 2012	70,607.40	70,938.81	71,143.36	70,224.38	639.67K	-0.26%
Nov 20, 2012	70,636.74	70,822.76	71,083.48	70,556.08	449.78K	0.04%
Nov 21, 2012	70,460.76	70,599.25	71,435.50	70,243.90	639.32K	-0.25%
Nov 22, 2012	69,926.07	70,692.48	71,058.01	69,926.07	507.96K	-0.76%
Nov 23, 2012	71,004.31	70,149.13	71,079.31	69,817.03	462.43K	1.54%
Nov 26, 2012	71,866.85	71,183.76	71,910.88	71,107.93	473.24K	1.21%
Nov 27, 2012	71,999.71	72,072.24	72,608.25	71,655.10	650.55K	0.18%
Nov 28, 2012	71,974.49	72,159.22	72,462.30	71,566.22	545.18K	-0.04%
Nov 29, 2012	72,448.89	72,325.28	72,891.74	72,325.28	534.61K	0.66%
Nov 30, 2012	73,058.51	72,636.80	73,074.64	72,418.55	510.02K	0.84%
Dec 03, 2012	74,298.91	73,125.79	74,298.91	73,125.79	563.13K	1.70%
Dec 04, 2012	75,522.65	74,226.88	75,547.43	74,185.02	689.67K	1.65%
Dec 05, 2012	76,038.35	75,920.40	76,131.88	75,095.60	715.27K	0.68%
Dec 06, 2012	75,785.58	75,736.08	76,247.04	75,539.88	656.15K	-0.33%
Dec 07, 2012	76,242.20	75,677.96	76,346.25	75,437.55	631.83K	0.60%
Dec 10, 2012	76,734.40	76,236.01	76,954.33	76,047.54	613.81K	0.65%
Dec 11, 2012	76,814.77	76,823.63	77,573.22	76,750.44	842.06K	0.10%
Dec 12, 2012	77,404.37	77,027.55	77,466.41	76,731.70	553.28K	0.77%
Dec 13, 2012	76,963.34	77,620.16	77,804.38	76,889.34	505.79K	-0.57%
Dec 14, 2012	76,293.15	77,089.16	77,362.79	76,204.29	400.98K	-0.87%
Dec 17, 2012	77,466.90	76,382.45	77,529.40	76,300.76	481.15K	1.54%
Dec 18, 2012	77,298.45	77,844.94	78,136.69	77,260.82	493.64K	-0.22%
Dec 19, 2012	76,810.26	77,625.13	77,889.68	76,801.86	488.24K	-0.63%
Dec 20, 2012	76,814.43	76,826.70	77,435.52	76,658.71	437.09K	0.01%
Dec 21, 2012	76,684.74	76,467.23	76,892.51	76,408.56	489.35K	-0.17%
Dec 24, 2012	77,314.46	76,811.17	77,544.83	76,719.77	512.53K	0.82%
Dec 25, 2012	77,596.24	77,485.82	77,783.69	77,451.94	389.97K	0.36%
Dec 26, 2012	77,991.10	77,852.44	78,239.93	77,731.29	628.72K	0.51%
Dec 27, 2012	78,454.19	78,103.39	78,862.07	78,103.39	516.77K	0.59%
Dec 28, 2012	78,579.08	79,008.08	79,077.32	78,311.97	372.59K	0.16%
Dec 31, 2012	78,208.44	78,541.95	78,671.98	77,676.06	335.08K	-0.47%
Jan 01, 2013	78,208.44	78,208.44	78,208.44	78,208.44	-	0.00%
Jan 02, 2013	79,642.08	78,857.34	79,689.40	78,680.79	541.50K	1.83%
Jan 03, 2013	80,033.33	79,777.24	80,165.66	79,392.47	689.57K	0.49%
Jan 04, 2013	79,563.95	79,756.88	79,959.54	79,293.65	545.99K	-0.59%
Jan 07, 2013	80,224.41	79,800.65	80,443.67	79,674.06	553.65K	0.83%
Jan 08, 2013	80,161.71	80,394.87	81,077.86	80,022.67	730.48K	-0.08%
Jan 09, 2013	81,149.13	80,417.23	81,150.53	79,815.05	741.75K	1.23%
Jan 10, 2013	80,837.46	81,416.08	81,505.03	80,476.99	848.28K	-0.38%
Jan 11, 2013	81,033.52	81,053.04	81,351.89	80,738.85	671.19K	0.24%
Jan 14, 2013	81,990.01	81,417.20	82,219.54	81,229.43	783.25K	1.18%
Jan 15, 2013	82,406.13	81,998.62	82,512.28	81,706.43	591.69K	0.51%
Jan 16, 2013	84,082.15	82,608.62	84,173.73	82,516.45	680.90K	2.03%
Jan 17, 2013	84,860.26	84,405.25	85,395.19	84,294.67	801.08K	0.93%
Jan 18, 2013	85,004.87	85,182.14	85,596.65	84,209.93	808.59K	0.17%
Jan 21, 2013	85,281.53	85,297.46	85,719.36	84,901.55	604.77K	0.33%
Jan 22, 2013	85,646.87	85,459.72	86,497.46	84,532.49	973.97K	0.43%
Jan 23, 2013	86,340.97	85,835.22	86,497.17	85,680.92	776.72K	0.81%
Jan 24, 2013	86,437.89	86,518.17	86,787.15	85,783.11	836.06K	0.11%
Jan 25, 2013	84,755.10	86,569.97	86,614.59	84,666.60	764.35K	-1.95%
Jan 28, 2013	81,165.81	84,902.67	84,905.52	80,702.38	851.33K	-4.23%
Jan 29, 2013	82,178.34	81,196.21	82,225.44	80,038.86	756.35K	1.25%
Jan 30, 2013	78,982.94	82,403.12	82,564.52	78,917.69	785.90K	-3.89%
Jan 31, 2013	78,783.47	79,139.92	80,364.40	78,647.84	651.29K	-0.25%
Feb 01, 2013	80,221.68	79,050.00	80,342.99	78,989.19	557.90K	1.83%
Feb 04, 2013	80,722.66	80,413.34	81,209.68	79,983.40	676.00K	0.62%
Feb 05, 2013	80,309.85	81,011.13	81,219.63	79,937.99	529.79K	-0.51%
Feb 06, 2013	80,054.41	80,293.33	80,736.48	79,821.49	536.05K	-0.32%
Feb 07, 2013	78,149.29	80,147.09	80,427.48	78,079.29	648.16K	-2.38%
Feb 08, 2013	78,683.99	78,324.24	78,813.64	77,211.22	735.31K	0.68%
Feb 11, 2013	77,255.83	78,831.90	78,831.90	77,255.83	486.51K	-1.82%
