Date	Price	Open	High	Low	Vol.	Change %
Mar 23, 2015	1,520.01	1,535.86	1,539.57	1,518.79	16.69B	-0.65%
Mar 24, 2015	1,514.45	1,518.47	1,519.09	1,499.88	14.81B	-0.37%
Mar 25, 2015	1,512.80	1,514.04	1,520.88	1,512.77	8.42B	-0.11%
Mar 26, 2015	1,496.41	1,506.08	1,512.76	1,496.38	9.84B	-1.08%
Mar 27, 2015	1,495.22	1,494.22	1,496.02	1,484.91	7.94B	-0.08%
Mar 30, 2015	1,496.51	1,501.08	1,504.54	1,495.37	7.02B	0.09%
Mar 31, 2015	1,505.94	1,502.25	1,509.33	1,498.89	52.94B	0.63%
Apr 01, 2015	1,525.58	1,506.35	1,525.63	1,502.74	33.80B	1.30%
Apr 02, 2015	1,532.23	1,530.84	1,539.65	1,525.30	11.29B	0.44%
Apr 03, 2015	1,536.05	1,536.04	1,537.97	1,530.63	7.49B	0.25%
Apr 07, 2015	1,549.53	1,545.21	1,555.10	1,543.58	7.46B	0.88%
Apr 08, 2015	1,544.86	1,553.11	1,556.13	1,544.14	10.23B	-0.30%
Apr 09, 2015	1,545.11	1,545.86	1,550.83	1,542.25	5.39B	0.02%
Apr 10, 2015	1,547.83	1,547.92	1,549.66	1,540.25	5.53B	0.18%
Apr 16, 2015	1,570.00	1,560.86	1,570.00	1,555.96	6.43B	1.43%
Apr 17, 2015	1,566.85	1,572.88	1,575.39	1,566.65	8.83B	-0.20%
Apr 20, 2015	1,560.32	1,565.67	1,567.04	1,556.25	7.92B	-0.42%
Apr 21, 2015	1,569.35	1,566.35	1,572.04	1,565.30	7.54B	0.58%
Apr 22, 2015	1,552.01	1,571.15	1,571.50	1,552.00	7.64B	-1.10%
Apr 23, 2015	1,544.84	1,556.61	1,562.32	1,543.47	8.68B	-0.46%
Apr 24, 2015	1,555.46	1,549.68	1,556.10	1,545.83	8.50B	0.69%
Apr 27, 2015	1,548.83	1,559.20	1,562.64	1,546.66	8.52B	-0.43%
Apr 28, 2015	1,531.53	1,549.20	1,549.53	1,525.92	8.71B	-1.12%
Apr 29, 2015	1,522.47	1,521.55	1,529.29	1,513.42	8.42B	-0.59%
Apr 30, 2015	1,526.74	1,520.55	1,531.50	1,520.01	6.37B	0.28%
May 06, 2015	1,519.88	1,529.56	1,531.75	1,514.79	7.95B	-0.45%
May 07, 2015	1,498.31	1,514.84	1,521.86	1,498.31	14.24B	-1.42%
May 08, 2015	1,510.51	1,502.29	1,514.64	1,494.92	7.16B	0.81%
May 11, 2015	1,501.30	1,517.05	1,520.49	1,501.30	6.64B	-0.61%
May 12, 2015	1,485.72	1,499.28	1,501.12	1,478.90	7.86B	-1.04%
May 13, 2015	1,495.95	1,490.93	1,497.02	1,487.46	6.35B	0.69%
May 14, 2015	1,497.40	1,496.20	1,500.38	1,484.95	6.55B	0.10%
May 15, 2015	1,512.19	1,496.98	1,512.19	1,494.79	7.15B	0.99%
May 18, 2015	1,510.41	1,510.21	1,515.65	1,505.67	6.21B	-0.12%
May 19, 2015	1,525.96	1,513.83	1,527.60	1,513.13	6.58B	1.03%
May 20, 2015	1,520.11	1,527.65	1,530.85	1,518.38	6.95B	-0.38%
May 21, 2015	1,526.25	1,523.33	1,529.94	1,522.59	7.69B	0.40%
May 22, 2015	1,523.86	1,533.17	1,536.30	1,522.06	6.93B	-0.16%
May 25, 2015	1,508.16	1,526.30	1,528.13	1,508.16	5.61B	-1.03%
May 26, 2015	1,497.98	1,508.12	1,513.02	1,497.98	8.26B	-0.67%
May 27, 2015	1,500.84	1,491.43	1,501.61	1,486.63	5.54B	0.19%
May 28, 2015	1,493.61	1,502.49	1,503.38	1,487.15	5.68B	-0.48%
May 29, 2015	1,496.05	1,495.64	1,500.50	1,491.57	6.07B	0.16%
Jun 02, 2015	1,476.87	1,492.45	1,494.19	1,476.28	6.17B	-1.28%
Jun 03, 2015	1,482.07	1,480.36	1,487.38	1,477.15	6.25B	0.35%
Jun 04, 2015	1,490.90	1,484.57	1,491.81	1,476.16	9.38B	0.60%
Jun 05, 2015	1,507.37	1,490.51	1,509.06	1,490.29	7.56B	1.10%
Jun 08, 2015	1,508.28	1,507.72	1,511.50	1,501.62	6.03B	0.06%
Jun 09, 2015	1,492.32	1,504.59	1,505.23	1,490.64	8.14B	-1.06%
Jun 10, 2015	1,504.04	1,496.65	1,510.68	1,496.37	6.85B	0.79%
